"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Number Tested at Entity Level and Demographic","Total Number Tested with Valid Scores at this Demographic","Grade","Test Id","CAA Science Reported Enrollment","Total Number of Students Tested","Mean Percent Correct","Percentage in Preliminary Indicator Category 1","Percentage in Preliminary Indicator Category 2","Percentage in Preliminary Indicator Category 3","Total Number of Students with Valid Scores"
"27","66035","2766035","","2019","51","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","2766035","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","2766035","","2019","53","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","2766035","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","2766035","","2019","78","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","2766035","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","2766035","","2019","91","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","2766035","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","2766035","","2019","111","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","2766035","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","2766035","","2019","180","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","2766035","","2019","180","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","2766035","","2019","224","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","2766035","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","1","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","3","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","4","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","31","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","51","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","52","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","52","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","53","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","78","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","90","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","142","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","160","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","170","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6026116","","2019","204","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66035","6026116","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","1","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","3","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","31","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","51","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","53","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","78","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","94","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","94","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","142","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","160","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","170","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66035","6111645","","2019","204","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66035","6111645","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","1","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","1","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","3","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","3","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","4","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","4","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","6","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","6","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","8","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","8","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","31","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","31","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","51","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","51","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","53","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","53","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","78","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","78","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","90","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","90","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","91","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","91","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","93","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","142","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","142","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","160","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","160","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","170","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","170","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","0000000","","2019","204","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","204","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","0000000","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","1","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","1","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","3","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","4","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","4","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","6","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","8","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","31","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","31","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","51","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","51","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","53","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","53","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","78","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","78","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","90","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","90","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","91","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","142","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","142","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","160","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","160","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","170","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","170","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2730174","","2019","204","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","204","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2730174","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","1","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","1","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","3","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","3","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","4","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","6","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","6","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","8","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","8","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","31","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","31","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","51","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","51","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","53","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","53","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","78","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","78","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","90","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","91","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","93","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","142","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","142","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","160","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","160","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","170","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","170","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66068","2732170","","2019","204","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","204","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66068","2732170","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","1","Y","21","21","5","18","7","7","*","*","*","*","7"
"27","66092","0000000","","2019","1","Y","21","21","8","18","7","7","*","*","*","*","7"
"27","66092","0000000","","2019","1","Y","21","21","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","1","Y","21","21","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","1","Y","21","21","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","1","Y","21","21","13","18","53","21","","14.29","80.95","4.76","21"
"27","66092","0000000","","2019","3","Y","16","16","5","18","4","4","*","*","*","*","4"
"27","66092","0000000","","2019","3","Y","16","16","8","18","5","5","*","*","*","*","5"
"27","66092","0000000","","2019","3","Y","16","16","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","3","Y","16","16","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","3","Y","16","16","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","3","Y","16","16","13","18","36","16","","18.75","75.00","6.25","16"
"27","66092","0000000","","2019","4","Y","5","5","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","4","Y","5","5","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","4","Y","5","5","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","4","Y","5","5","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","4","Y","5","5","13","18","17","5","","*","*","*","5"
"27","66092","0000000","","2019","6","Y","14","14","5","18","4","4","*","*","*","*","4"
"27","66092","0000000","","2019","6","Y","14","14","8","18","5","5","*","*","*","*","5"
"27","66092","0000000","","2019","6","Y","14","14","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","6","Y","14","14","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","6","Y","14","14","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","6","Y","14","14","13","18","37","14","","14.29","85.71","0.00","14"
"27","66092","0000000","","2019","8","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","8","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","8","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","31","Y","14","14","5","18","5","5","*","*","*","*","5"
"27","66092","0000000","","2019","31","Y","14","14","8","18","6","6","*","*","*","*","6"
"27","66092","0000000","","2019","31","Y","14","14","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","31","Y","14","14","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","31","Y","14","14","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","31","Y","14","14","13","18","29","14","","7.14","92.86","0.00","14"
"27","66092","0000000","","2019","50","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","50","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","50","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","50","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","51","Y","19","19","5","18","6","6","*","*","*","*","6"
"27","66092","0000000","","2019","51","Y","19","19","8","18","6","6","*","*","*","*","6"
"27","66092","0000000","","2019","51","Y","19","19","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","51","Y","19","19","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","51","Y","19","19","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","51","Y","19","19","13","18","50","19","","15.79","78.95","5.26","19"
"27","66092","0000000","","2019","52","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","52","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","52","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","52","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","53","Y","19","19","5","18","6","6","*","*","*","*","6"
"27","66092","0000000","","2019","53","Y","19","19","8","18","6","6","*","*","*","*","6"
"27","66092","0000000","","2019","53","Y","19","19","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","53","Y","19","19","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","53","Y","19","19","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","53","Y","19","19","13","18","50","19","","15.79","78.95","5.26","19"
"27","66092","0000000","","2019","74","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","74","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","74","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","76","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","76","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","76","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","78","Y","15","15","5","18","6","6","*","*","*","*","6"
"27","66092","0000000","","2019","78","Y","15","15","8","18","5","5","*","*","*","*","5"
"27","66092","0000000","","2019","78","Y","15","15","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","78","Y","15","15","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","78","Y","15","15","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","78","Y","15","15","13","18","26","15","","13.33","80.00","6.67","15"
"27","66092","0000000","","2019","79","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","79","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","80","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","80","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","80","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","90","Y","4","4","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","90","Y","4","4","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","90","Y","4","4","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","90","Y","4","4","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","90","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","90","Y","4","4","13","18","10","4","","*","*","*","4"
"27","66092","0000000","","2019","91","Y","10","10","5","18","5","5","*","*","*","*","5"
"27","66092","0000000","","2019","91","Y","10","10","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","91","Y","10","10","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","91","Y","10","10","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","91","Y","10","10","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","91","Y","10","10","13","18","21","10","","*","*","*","10"
"27","66092","0000000","","2019","92","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","92","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","92","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","93","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","93","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","93","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","94","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","94","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","94","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","94","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","94","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","111","Y","7","7","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","111","Y","7","7","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","111","Y","7","7","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","111","Y","7","7","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","111","Y","7","7","13","18","24","7","","*","*","*","7"
"27","66092","0000000","","2019","142","Y","7","7","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","142","Y","7","7","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","142","Y","7","7","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","142","Y","7","7","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","142","Y","7","7","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","142","Y","7","7","13","18","16","7","","*","*","*","7"
"27","66092","0000000","","2019","144","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","144","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","144","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","160","Y","7","7","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","160","Y","7","7","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","160","Y","7","7","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","160","Y","7","7","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","160","Y","7","7","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","160","Y","7","7","13","18","16","7","","*","*","*","7"
"27","66092","0000000","","2019","170","Y","10","10","5","18","5","5","*","*","*","*","5"
"27","66092","0000000","","2019","170","Y","10","10","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","170","Y","10","10","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","170","Y","10","10","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","170","Y","10","10","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","170","Y","10","10","13","18","20","10","","*","*","*","10"
"27","66092","0000000","","2019","180","Y","11","11","5","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","180","Y","11","11","8","18","4","4","*","*","*","*","4"
"27","66092","0000000","","2019","180","Y","11","11","10","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","180","Y","11","11","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","180","Y","11","11","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","180","Y","11","11","13","18","33","11","","18.18","81.82","0.00","11"
"27","66092","0000000","","2019","200","Y","*","*","11","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","200","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","200","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","202","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","202","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66092","0000000","","2019","202","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66092","0000000","","2019","204","Y","12","12","5","18","5","5","*","*","*","*","5"
"27","66092","0000000","","2019","204","Y","12","12","8","18","4","4","*","*","*","*","4"
